S. No,Description,Average Price,% Change,Cities,Value,Month
5,Beef With Bone (Average Quality) 1 Kg,469.77,0.97,Sialkot,500,8/1/2020
5,Beef With Bone (Average Quality) 1 Kg,469.77,0.97,Lahore,504.56,8/1/2020
5,Beef With Bone (Average Quality) 1 Kg,469.77,0.97,Faisal-abad,430.89,8/1/2020
5,Beef With Bone (Average Quality) 1 Kg,469.77,0.97,Sar-godha,450,8/1/2020
5,Beef With Bone (Average Quality) 1 Kg,469.77,0.97,Multan,450,8/1/2020
5,Beef With Bone (Average Quality) 1 Kg,469.77,0.97,Baha-walpur,416.02,8/1/2020
5,Beef With Bone (Average Quality) 1 Kg,469.77,0.97,Karachi,578.98,8/1/2020
5,Beef With Bone (Average Quality) 1 Kg,469.77,0.97,Hyder-abad,486.58,8/1/2020
5,Beef With Bone (Average Quality) 1 Kg,469.77,0.97,Sukkur,450,8/1/2020
5,Beef With Bone (Average Quality) 1 Kg,469.77,0.97,Larkana,424.51,8/1/2020
5,Beef With Bone (Average Quality) 1 Kg,469.77,0.97,Pesha-war,443.49,8/1/2020
5,Beef With Bone (Average Quality) 1 Kg,469.77,0.97,Bannu,400,8/1/2020
5,Beef With Bone (Average Quality) 1 Kg,469.77,0.97,Quetta,439.92,8/1/2020
5,Beef With Bone (Average Quality) 1 Kg,469.77,0.97,Khuz-dar,450,8/1/2020
6,Mutton (Average Quality) 1 Kg,966.78,0.87,Islam-abad,1143,8/1/2020
6,Mutton (Average Quality) 1 Kg,966.78,0.87,Rawal-pindi,1132.99,8/1/2020
6,Mutton (Average Quality) 1 Kg,966.78,0.87,Gujran-wala,983.05,8/1/2020
6,Mutton (Average Quality) 1 Kg,966.78,0.87,Sialkot,950,8/1/2020
6,Mutton (Average Quality) 1 Kg,966.78,0.87,Lahore,1051.19,8/1/2020
6,Mutton (Average Quality) 1 Kg,966.78,0.87,Faisal-abad,1000,8/1/2020
6,Mutton (Average Quality) 1 Kg,966.78,0.87,Sar-godha,950,8/1/2020
6,Mutton (Average Quality) 1 Kg,966.78,0.87,Multan,938.65,8/1/2020
6,Mutton (Average Quality) 1 Kg,966.78,0.87,Baha-walpur,816.33,8/1/2020
6,Mutton (Average Quality) 1 Kg,966.78,0.87,Karachi,1030.39,8/1/2020
6,Mutton (Average Quality) 1 Kg,966.78,0.87,Hyder-abad,1040.51,8/1/2020
6,Mutton (Average Quality) 1 Kg,966.78,0.87,Sukkur,900,8/1/2020
6,Mutton (Average Quality) 1 Kg,966.78,0.87,Larkana,924.77,8/1/2020
6,Mutton (Average Quality) 1 Kg,966.78,0.87,Pesha-war,925.95,8/1/2020
6,Mutton (Average Quality) 1 Kg,966.78,0.87,Bannu,706.6,8/1/2020
6,Mutton (Average Quality) 1 Kg,966.78,0.87,Quetta,1096.96,8/1/2020
6,Mutton (Average Quality) 1 Kg,966.78,0.87,Khuz-dar,950,8/1/2020
7,Chicken Farm Broiler (Live) 1 Kg,135.81,-28.05,Islam-abad,132.72,8/1/2020
7,Chicken Farm Broiler (Live) 1 Kg,135.81,-28.05,Rawal-pindi,123.13,8/1/2020
7,Chicken Farm Broiler (Live) 1 Kg,135.81,-28.05,Gujran-wala,116.95,8/1/2020
7,Chicken Farm Broiler (Live) 1 Kg,135.81,-28.05,Sialkot,128.7,8/1/2020
7,Chicken Farm Broiler (Live) 1 Kg,135.81,-28.05,Lahore,115.32,8/1/2020
7,Chicken Farm Broiler (Live) 1 Kg,135.81,-28.05,Faisal-abad,116.98,8/1/2020
7,Chicken Farm Broiler (Live) 1 Kg,135.81,-28.05,Sar-godha,125.99,8/1/2020
7,Chicken Farm Broiler (Live) 1 Kg,135.81,-28.05,Multan,137.17,8/1/2020
7,Chicken Farm Broiler (Live) 1 Kg,135.81,-28.05,Baha-walpur,127.06,8/1/2020
7,Chicken Farm Broiler (Live) 1 Kg,135.81,-28.05,Karachi,156.9,8/1/2020
7,Chicken Farm Broiler (Live) 1 Kg,135.81,-28.05,Hyder-abad,152.46,8/1/2020
7,Chicken Farm Broiler (Live) 1 Kg,135.81,-28.05,Sukkur,156.82,8/1/2020
7,Chicken Farm Broiler (Live) 1 Kg,135.81,-28.05,Larkana,116.14,8/1/2020
7,Chicken Farm Broiler (Live) 1 Kg,135.81,-28.05,Pesha-war,134.42,8/1/2020
7,Chicken Farm Broiler (Live) 1 Kg,135.81,-28.05,Bannu,139.35,8/1/2020
7,Chicken Farm Broiler (Live) 1 Kg,135.81,-28.05,Quetta,158.25,8/1/2020
7,Chicken Farm Broiler (Live) 1 Kg,135.81,-28.05,Khuz-dar,193.38,8/1/2020
8,Milk Fresh (Un-Boiled) 1 Ltr,102.76,3.14,Islam-abad,118.05,8/1/2020
8,Milk Fresh (Un-Boiled) 1 Ltr,102.76,3.14,Rawal-pindi,117.93,8/1/2020
8,Milk Fresh (Un-Boiled) 1 Ltr,102.76,3.14,Gujran-wala,110,8/1/2020
8,Milk Fresh (Un-Boiled) 1 Ltr,102.76,3.14,Sialkot,90,8/1/2020
8,Milk Fresh (Un-Boiled) 1 Ltr,102.76,3.14,Lahore,90,8/1/2020
8,Milk Fresh (Un-Boiled) 1 Ltr,102.76,3.14,Faisal-abad,100,8/1/2020
8,Milk Fresh (Un-Boiled) 1 Ltr,102.76,3.14,Sar-godha,80,8/1/2020
8,Milk Fresh (Un-Boiled) 1 Ltr,102.76,3.14,Multan,91.28,8/1/2020
8,Milk Fresh (Un-Boiled) 1 Ltr,102.76,3.14,Baha-walpur,78.72,8/1/2020
8,Milk Fresh (Un-Boiled) 1 Ltr,102.76,3.14,Karachi,118.82,8/1/2020
8,Milk Fresh (Un-Boiled) 1 Ltr,102.76,3.14,Hyder-abad,110,8/1/2020
8,Milk Fresh (Un-Boiled) 1 Ltr,102.76,3.14,Sukkur,100,8/1/2020
8,Milk Fresh (Un-Boiled) 1 Ltr,102.76,3.14,Larkana,114.93,8/1/2020
8,Milk Fresh (Un-Boiled) 1 Ltr,102.76,3.14,Pesha-war,119.7,8/1/2020
8,Milk Fresh (Un-Boiled) 1 Ltr,102.76,3.14,Bannu,106.56,8/1/2020
8,Milk Fresh (Un-Boiled) 1 Ltr,102.76,3.14,Quetta,116.18,8/1/2020
8,Milk Fresh (Un-Boiled) 1 Ltr,102.76,3.14,Khuz-dar,100,8/1/2020
9,Curd (Dahi) Loose 1 Kg,118.28,3.75,Islam-abad,129.9,8/1/2020
9,Curd (Dahi) Loose 1 Kg,118.28,3.75,Rawal-pindi,125.8,8/1/2020
9,Curd (Dahi) Loose 1 Kg,118.28,3.75,Gujran-wala,120,8/1/2020
9,Curd (Dahi) Loose 1 Kg,118.28,3.75,Sialkot,100,8/1/2020
9,Curd (Dahi) Loose 1 Kg,118.28,3.75,Lahore,110,8/1/2020
9,Curd (Dahi) Loose 1 Kg,118.28,3.75,Faisal-abad,103.23,8/1/2020
9,Curd (Dahi) Loose 1 Kg,118.28,3.75,Sar-godha,100,8/1/2020
9,Curd (Dahi) Loose 1 Kg,118.28,3.75,Multan,110.22,8/1/2020
9,Curd (Dahi) Loose 1 Kg,118.28,3.75,Baha-walpur,90,8/1/2020
9,Curd (Dahi) Loose 1 Kg,118.28,3.75,Karachi,177.92,8/1/2020
9,Curd (Dahi) Loose 1 Kg,118.28,3.75,Hyder-abad,140,8/1/2020
9,Curd (Dahi) Loose 1 Kg,118.28,3.75,Sukkur,120,8/1/2020
9,Curd (Dahi) Loose 1 Kg,118.28,3.75,Larkana,127.17,8/1/2020
9,Curd (Dahi) Loose 1 Kg,118.28,3.75,Pesha-war,124.17,8/1/2020
9,Curd (Dahi) Loose 1 Kg,118.28,3.75,Bannu,120,8/1/2020
9,Curd (Dahi) Loose 1 Kg,118.28,3.75,Quetta,126.16,8/1/2020
9,Curd (Dahi) Loose 1 Kg,118.28,3.75,Khuz-dar,110,8/1/2020
10,Powdered Milk Nido 390 Gm Polybag Each,466.77,0.05,Islam-abad,460,8/1/2020
10,Powdered Milk Nido 390 Gm Polybag Each,466.77,0.05,Rawal-pindi,460,8/1/2020
10,Powdered Milk Nido 390 Gm Polybag Each,466.77,0.05,Gujran-wala,480,8/1/2020
10,Powdered Milk Nido 390 Gm Polybag Each,466.77,0.05,Sialkot,460,8/1/2020
10,Powdered Milk Nido 390 Gm Polybag Each,466.77,0.05,Lahore,475,8/1/2020
10,Powdered Milk Nido 390 Gm Polybag Each,466.77,0.05,Faisal-abad,470,8/1/2020
10,Powdered Milk Nido 390 Gm Polybag Each,466.77,0.05,Sar-godha,460,8/1/2020
10,Powdered Milk Nido 390 Gm Polybag Each,466.77,0.05,Multan,460,8/1/2020
10,Powdered Milk Nido 390 Gm Polybag Each,466.77,0.05,Baha-walpur,460,8/1/2020
10,Powdered Milk Nido 390 Gm Polybag Each,466.77,0.05,Karachi,450,8/1/2020
10,Powdered Milk Nido 390 Gm Polybag Each,466.77,0.05,Hyder-abad,480,8/1/2020
10,Powdered Milk Nido 390 Gm Polybag Each,466.77,0.05,Sukkur,463.31,8/1/2020
10,Powdered Milk Nido 390 Gm Polybag Each,466.77,0.05,Larkana,471.62,8/1/2020
10,Powdered Milk Nido 390 Gm Polybag Each,466.77,0.05,Pesha-war,467.48,8/1/2020
10,Powdered Milk Nido 390 Gm Polybag Each,466.77,0.05,Bannu,460,8/1/2020
10,Powdered Milk Nido 390 Gm Polybag Each,466.77,0.05,Quetta,500,8/1/2020
10,Powdered Milk Nido 390 Gm Polybag Each,466.77,0.05,Khuz-dar,460,8/1/2020
11,Eggs Hen (Farm) 1 Dozen,124.4,-2.05,Islam-abad,126.84,8/1/2020
11,Eggs Hen (Farm) 1 Dozen,124.4,-2.05,Rawal-pindi,122.61,8/1/2020
11,Eggs Hen (Farm) 1 Dozen,124.4,-2.05,Gujran-wala,118.5,8/1/2020
11,Eggs Hen (Farm) 1 Dozen,124.4,-2.05,Sialkot,124.9,8/1/2020
11,Eggs Hen (Farm) 1 Dozen,124.4,-2.05,Lahore,122.61,8/1/2020
11,Eggs Hen (Farm) 1 Dozen,124.4,-2.05,Faisal-abad,125.12,8/1/2020
11,Eggs Hen (Farm) 1 Dozen,124.4,-2.05,Sar-godha,122.22,8/1/2020
11,Eggs Hen (Farm) 1 Dozen,124.4,-2.05,Multan,115.34,8/1/2020
11,Eggs Hen (Farm) 1 Dozen,124.4,-2.05,Baha-walpur,120.65,8/1/2020
11,Eggs Hen (Farm) 1 Dozen,124.4,-2.05,Karachi,131,8/1/2020
11,Eggs Hen (Farm) 1 Dozen,124.4,-2.05,Hyder-abad,128.94,8/1/2020
11,Eggs Hen (Farm) 1 Dozen,124.4,-2.05,Sukkur,124.9,8/1/2020
11,Eggs Hen (Farm) 1 Dozen,124.4,-2.05,Larkana,121.11,8/1/2020
11,Eggs Hen (Farm) 1 Dozen,124.4,-2.05,Pesha-war,123.84,8/1/2020
11,Eggs Hen (Farm) 1 Dozen,124.4,-2.05,Bannu,120.73,8/1/2020
11,Eggs Hen (Farm) 1 Dozen,124.4,-2.05,Quetta,129.84,8/1/2020
11,Eggs Hen (Farm) 1 Dozen,124.4,-2.05,Khuz-dar,137.43,8/1/2020
12,Mustard Oil (Average Quality) 1 Kg,226.81,2.44,Islam-abad,297.47,8/1/2020
12,Mustard Oil (Average Quality) 1 Kg,226.81,2.44,Rawal-pindi,290.36,8/1/2020
12,Mustard Oil (Average Quality) 1 Kg,226.81,2.44,Gujran-wala,220,8/1/2020
12,Mustard Oil (Average Quality) 1 Kg,226.81,2.44,Sialkot,200,8/1/2020
12,Mustard Oil (Average Quality) 1 Kg,226.81,2.44,Lahore,231.79,8/1/2020
12,Mustard Oil (Average Quality) 1 Kg,226.81,2.44,Faisal-abad,212.53,8/1/2020
12,Mustard Oil (Average Quality) 1 Kg,226.81,2.44,Sar-godha,240,8/1/2020
12,Mustard Oil (Average Quality) 1 Kg,226.81,2.44,Multan,222.3,8/1/2020
12,Mustard Oil (Average Quality) 1 Kg,226.81,2.44,Baha-walpur,200,8/1/2020
12,Mustard Oil (Average Quality) 1 Kg,226.81,2.44,Karachi,213.24,8/1/2020
12,Mustard Oil (Average Quality) 1 Kg,226.81,2.44,Hyder-abad,200,8/1/2020
12,Mustard Oil (Average Quality) 1 Kg,226.81,2.44,Sukkur,180,8/1/2020
12,Mustard Oil (Average Quality) 1 Kg,226.81,2.44,Larkana,240,8/1/2020
12,Mustard Oil (Average Quality) 1 Kg,226.81,2.44,Pesha-war,266.5,8/1/2020
12,Mustard Oil (Average Quality) 1 Kg,226.81,2.44,Bannu,200,8/1/2020
12,Mustard Oil (Average Quality) 1 Kg,226.81,2.44,Quetta,239.86,8/1/2020
12,Mustard Oil (Average Quality) 1 Kg,226.81,2.44,Khuz-dar,236.44,8/1/2020
13,Cooking Oil Dalda Or Other Similar B Each,1256.77,-0.95,Islam-abad,1240,8/1/2020
13,Cooking Oil Dalda Or Other Similar B Each,1256.77,-0.95,Rawal-pindi,1240,8/1/2020
13,Cooking Oil Dalda Or Other Similar B Each,1256.77,-0.95,Gujran-wala,1274.75,8/1/2020
13,Cooking Oil Dalda Or Other Similar B Each,1256.77,-0.95,Sialkot,1300,8/1/2020
13,Cooking Oil Dalda Or Other Similar B Each,1256.77,-0.95,Lahore,1240,8/1/2020
13,Cooking Oil Dalda Or Other Similar B Each,1256.77,-0.95,Faisal-abad,1269.65,8/1/2020
13,Cooking Oil Dalda Or Other Similar B Each,1256.77,-0.95,Sar-godha,1240,8/1/2020
13,Cooking Oil Dalda Or Other Similar B Each,1256.77,-0.95,Multan,1276.56,8/1/2020
13,Cooking Oil Dalda Or Other Similar B Each,1256.77,-0.95,Baha-walpur,1240,8/1/2020
13,Cooking Oil Dalda Or Other Similar B Each,1256.77,-0.95,Karachi,1240,8/1/2020
13,Cooking Oil Dalda Or Other Similar B Each,1256.77,-0.95,Hyder-abad,1291.16,8/1/2020
13,Cooking Oil Dalda Or Other Similar B Each,1256.77,-0.95,Sukkur,1220,8/1/2020
13,Cooking Oil Dalda Or Other Similar B Each,1256.77,-0.95,Larkana,1229.96,8/1/2020
13,Cooking Oil Dalda Or Other Similar B Each,1256.77,-0.95,Pesha-war,1284.73,8/1/2020
13,Cooking Oil Dalda Or Other Similar B Each,1256.77,-0.95,Bannu,1300,8/1/2020
13,Cooking Oil Dalda Or Other Similar B Each,1256.77,-0.95,Quetta,1240,8/1/2020
13,Cooking Oil Dalda Or Other Similar B Each,1256.77,-0.95,Khuz-dar,1242.5,8/1/2020
14,Vegetable Ghee Dalda/Habib 2.5 Kg Each,631.4,-1.02,Islam-abad,625,8/1/2020
14,Vegetable Ghee Dalda/Habib 2.5 Kg Each,631.4,-1.02,Rawal-pindi,625,8/1/2020
14,Vegetable Ghee Dalda/Habib 2.5 Kg Each,631.4,-1.02,Gujran-wala,644.92,8/1/2020
14,Vegetable Ghee Dalda/Habib 2.5 Kg Each,631.4,-1.02,Sialkot,633,8/1/2020
14,Vegetable Ghee Dalda/Habib 2.5 Kg Each,631.4,-1.02,Lahore,629.6,8/1/2020
14,Vegetable Ghee Dalda/Habib 2.5 Kg Each,631.4,-1.02,Faisal-abad,637.26,8/1/2020
14,Vegetable Ghee Dalda/Habib 2.5 Kg Each,631.4,-1.02,Sar-godha,620,8/1/2020
14,Vegetable Ghee Dalda/Habib 2.5 Kg Each,631.4,-1.02,Multan,641.6,8/1/2020
14,Vegetable Ghee Dalda/Habib 2.5 Kg Each,631.4,-1.02,Baha-walpur,625,8/1/2020
14,Vegetable Ghee Dalda/Habib 2.5 Kg Each,631.4,-1.02,Karachi,625,8/1/2020
14,Vegetable Ghee Dalda/Habib 2.5 Kg Each,631.4,-1.02,Hyder-abad,647.37,8/1/2020
14,Vegetable Ghee Dalda/Habib 2.5 Kg Each,631.4,-1.02,Sukkur,625,8/1/2020
14,Vegetable Ghee Dalda/Habib 2.5 Kg Each,631.4,-1.02,Larkana,630,8/1/2020
14,Vegetable Ghee Dalda/Habib 2.5 Kg Each,631.4,-1.02,Pesha-war,642.38,8/1/2020
14,Vegetable Ghee Dalda/Habib 2.5 Kg Each,631.4,-1.02,Bannu,645,8/1/2020
14,Vegetable Ghee Dalda/Habib 2.5 Kg Each,631.4,-1.02,Quetta,625,8/1/2020
14,Vegetable Ghee Dalda/Habib 2.5 Kg Each,631.4,-1.02,Khuz-dar,613.99,8/1/2020
15,Vegetable Ghee Dalda/Habib Or Ot H Each,244.21,-1.1,Islam-abad,242,8/1/2020
15,Vegetable Ghee Dalda/Habib Or Ot H Each,244.21,-1.1,Rawal-pindi,242,8/1/2020
15,Vegetable Ghee Dalda/Habib Or Ot H Each,244.21,-1.1,Gujran-wala,254,8/1/2020
15,Vegetable Ghee Dalda/Habib Or Ot H Each,244.21,-1.1,Sialkot,253,8/1/2020
15,Vegetable Ghee Dalda/Habib Or Ot H Each,244.21,-1.1,Lahore,242,8/1/2020
15,Vegetable Ghee Dalda/Habib Or Ot H Each,244.21,-1.1,Faisal-abad,247.93,8/1/2020
15,Vegetable Ghee Dalda/Habib Or Ot H Each,244.21,-1.1,Sar-godha,242,8/1/2020
15,Vegetable Ghee Dalda/Habib Or Ot H Each,244.21,-1.1,Multan,248.64,8/1/2020
15,Vegetable Ghee Dalda/Habib Or Ot H Each,244.21,-1.1,Baha-walpur,242,8/1/2020
15,Vegetable Ghee Dalda/Habib Or Ot H Each,244.21,-1.1,Karachi,241.09,8/1/2020
15,Vegetable Ghee Dalda/Habib Or Ot H Each,244.21,-1.1,Hyder-abad,250.95,8/1/2020
15,Vegetable Ghee Dalda/Habib Or Ot H Each,244.21,-1.1,Sukkur,245,8/1/2020
15,Vegetable Ghee Dalda/Habib Or Ot H Each,244.21,-1.1,Larkana,245,8/1/2020
15,Vegetable Ghee Dalda/Habib Or Ot H Each,244.21,-1.1,Pesha-war,242,8/1/2020
15,Vegetable Ghee Dalda/Habib Or Ot H Each,244.21,-1.1,Bannu,220,8/1/2020
15,Vegetable Ghee Dalda/Habib Or Ot H Each,244.21,-1.1,Quetta,244.97,8/1/2020
15,Vegetable Ghee Dalda/Habib Or Ot H Each,244.21,-1.1,Khuz-dar,250.97,8/1/2020
16,Bananas (Kela) Local 1 Dozen,78.77,-13.67,Islam-abad,117.1,8/1/2020
16,Bananas (Kela) Local 1 Dozen,78.77,-13.67,Rawal-pindi,98.63,8/1/2020
16,Bananas (Kela) Local 1 Dozen,78.77,-13.67,Gujran-wala,75.54,8/1/2020
16,Bananas (Kela) Local 1 Dozen,78.77,-13.67,Sialkot,77.93,8/1/2020
16,Bananas (Kela) Local 1 Dozen,78.77,-13.67,Lahore,85.67,8/1/2020
16,Bananas (Kela) Local 1 Dozen,78.77,-13.67,Faisal-abad,57.93,8/1/2020
16,Bananas (Kela) Local 1 Dozen,78.77,-13.67,Sar-godha,62.36,8/1/2020
16,Bananas (Kela) Local 1 Dozen,78.77,-13.67,Multan,91.87,8/1/2020
16,Bananas (Kela) Local 1 Dozen,78.77,-13.67,Baha-walpur,83.03,8/1/2020
16,Bananas (Kela) Local 1 Dozen,78.77,-13.67,Karachi,71.24,8/1/2020
16,Bananas (Kela) Local 1 Dozen,78.77,-13.67,Hyder-abad,63.98,8/1/2020
16,Bananas (Kela) Local 1 Dozen,78.77,-13.67,Sukkur,76.52,8/1/2020
16,Bananas (Kela) Local 1 Dozen,78.77,-13.67,Larkana,57.19,8/1/2020
16,Bananas (Kela) Local 1 Dozen,78.77,-13.67,Pesha-war,89.13,8/1/2020
16,Bananas (Kela) Local 1 Dozen,78.77,-13.67,Bannu,72.03,8/1/2020
16,Bananas (Kela) Local 1 Dozen,78.77,-13.67,Quetta,84.11,8/1/2020
16,Bananas (Kela) Local 1 Dozen,78.77,-13.67,Khuz-dar,100,8/1/2020
17,Pulse Masoor (Washed) 1 Kg,152.91,-1.68,Islam-abad,163.94,8/1/2020
17,Pulse Masoor (Washed) 1 Kg,152.91,-1.68,Rawal-pindi,155.89,8/1/2020
17,Pulse Masoor (Washed) 1 Kg,152.91,-1.68,Gujran-wala,183.19,8/1/2020
17,Pulse Masoor (Washed) 1 Kg,152.91,-1.68,Sialkot,180,8/1/2020
17,Pulse Masoor (Washed) 1 Kg,152.91,-1.68,Lahore,141.42,8/1/2020
17,Pulse Masoor (Washed) 1 Kg,152.91,-1.68,Faisal-abad,150.24,8/1/2020
17,Pulse Masoor (Washed) 1 Kg,152.91,-1.68,Sar-godha,180,8/1/2020
17,Pulse Masoor (Washed) 1 Kg,152.91,-1.68,Multan,139.23,8/1/2020
17,Pulse Masoor (Washed) 1 Kg,152.91,-1.68,Baha-walpur,134.91,8/1/2020
17,Pulse Masoor (Washed) 1 Kg,152.91,-1.68,Karachi,148.94,8/1/2020
17,Pulse Masoor (Washed) 1 Kg,152.91,-1.68,Hyder-abad,139.35,8/1/2020
17,Pulse Masoor (Washed) 1 Kg,152.91,-1.68,Sukkur,133.25,8/1/2020
17,Pulse Masoor (Washed) 1 Kg,152.91,-1.68,Larkana,140,8/1/2020
17,Pulse Masoor (Washed) 1 Kg,152.91,-1.68,Pesha-war,147,8/1/2020
17,Pulse Masoor (Washed) 1 Kg,152.91,-1.68,Bannu,158.29,8/1/2020
17,Pulse Masoor (Washed) 1 Kg,152.91,-1.68,Quetta,159.91,8/1/2020
17,Pulse Masoor (Washed) 1 Kg,152.91,-1.68,Khuz-dar,156.59,8/1/2020
18,Pulse Moong (Washed) 1 Kg,229.11,-6.6,Islam-abad,247.03,8/1/2020
18,Pulse Moong (Washed) 1 Kg,229.11,-6.6,Rawal-pindi,240.26,8/1/2020
18,Pulse Moong (Washed) 1 Kg,229.11,-6.6,Gujran-wala,209.59,8/1/2020
18,Pulse Moong (Washed) 1 Kg,229.11,-6.6,Sialkot,229.78,8/1/2020
18,Pulse Moong (Washed) 1 Kg,229.11,-6.6,Lahore,237.4,8/1/2020
18,Pulse Moong (Washed) 1 Kg,229.11,-6.6,Faisal-abad,188.14,8/1/2020
18,Pulse Moong (Washed) 1 Kg,229.11,-6.6,Sar-godha,240.82,8/1/2020
18,Pulse Moong (Washed) 1 Kg,229.11,-6.6,Multan,188.3,8/1/2020
18,Pulse Moong (Washed) 1 Kg,229.11,-6.6,Baha-walpur,220.7,8/1/2020
18,Pulse Moong (Washed) 1 Kg,229.11,-6.6,Karachi,241.91,8/1/2020
18,Pulse Moong (Washed) 1 Kg,229.11,-6.6,Hyder-abad,221.01,8/1/2020
18,Pulse Moong (Washed) 1 Kg,229.11,-6.6,Sukkur,235.71,8/1/2020
18,Pulse Moong (Washed) 1 Kg,229.11,-6.6,Larkana,215.74,8/1/2020
18,Pulse Moong (Washed) 1 Kg,229.11,-6.6,Pesha-war,234.34,8/1/2020
18,Pulse Moong (Washed) 1 Kg,229.11,-6.6,Bannu,200,8/1/2020
18,Pulse Moong (Washed) 1 Kg,229.11,-6.6,Quetta,279.9,8/1/2020
18,Pulse Moong (Washed) 1 Kg,229.11,-6.6,Khuz-dar,289.83,8/1/2020
19,Pulse Mash (Washed) 1 Kg,237.98,-1.49,Islam-abad,253.94,8/1/2020
19,Pulse Mash (Washed) 1 Kg,237.98,-1.49,Rawal-pindi,250.48,8/1/2020
19,Pulse Mash (Washed) 1 Kg,237.98,-1.49,Gujran-wala,229.85,8/1/2020
19,Pulse Mash (Washed) 1 Kg,237.98,-1.49,Sialkot,240,8/1/2020
19,Pulse Mash (Washed) 1 Kg,237.98,-1.49,Lahore,243.29,8/1/2020
19,Pulse Mash (Washed) 1 Kg,237.98,-1.49,Faisal-abad,233.29,8/1/2020
19,Pulse Mash (Washed) 1 Kg,237.98,-1.49,Sar-godha,260,8/1/2020
19,Pulse Mash (Washed) 1 Kg,237.98,-1.49,Multan,213.17,8/1/2020
19,Pulse Mash (Washed) 1 Kg,237.98,-1.49,Baha-walpur,223.25,8/1/2020
19,Pulse Mash (Washed) 1 Kg,237.98,-1.49,Karachi,228.29,8/1/2020
19,Pulse Mash (Washed) 1 Kg,237.98,-1.49,Hyder-abad,208.1,8/1/2020
19,Pulse Mash (Washed) 1 Kg,237.98,-1.49,Sukkur,206.46,8/1/2020
19,Pulse Mash (Washed) 1 Kg,237.98,-1.49,Larkana,236.55,8/1/2020
19,Pulse Mash (Washed) 1 Kg,237.98,-1.49,Pesha-war,245.54,8/1/2020
19,Pulse Mash (Washed) 1 Kg,237.98,-1.49,Bannu,254.85,8/1/2020
19,Pulse Mash (Washed) 1 Kg,237.98,-1.49,Quetta,276.21,8/1/2020
19,Pulse Mash (Washed) 1 Kg,237.98,-1.49,Khuz-dar,254.95,8/1/2020
20,Pulse Gram 1 Kg,135.87,-0.64,Islam-abad,159.73,8/1/2020
20,Pulse Gram 1 Kg,135.87,-0.64,Rawal-pindi,145.73,8/1/2020
20,Pulse Gram 1 Kg,135.87,-0.64,Gujran-wala,129.15,8/1/2020
20,Pulse Gram 1 Kg,135.87,-0.64,Sialkot,121.61,8/1/2020
20,Pulse Gram 1 Kg,135.87,-0.64,Lahore,124.66,8/1/2020
20,Pulse Gram 1 Kg,135.87,-0.64,Faisal-abad,133.25,8/1/2020
20,Pulse Gram 1 Kg,135.87,-0.64,Sar-godha,120,8/1/2020
20,Pulse Gram 1 Kg,135.87,-0.64,Multan,125.46,8/1/2020
20,Pulse Gram 1 Kg,135.87,-0.64,Baha-walpur,126.58,8/1/2020
20,Pulse Gram 1 Kg,135.87,-0.64,Karachi,150.99,8/1/2020
20,Pulse Gram 1 Kg,135.87,-0.64,Hyder-abad,139.74,8/1/2020
20,Pulse Gram 1 Kg,135.87,-0.64,Sukkur,133.25,8/1/2020
20,Pulse Gram 1 Kg,135.87,-0.64,Larkana,129.81,8/1/2020
20,Pulse Gram 1 Kg,135.87,-0.64,Pesha-war,148.67,8/1/2020
20,Pulse Gram 1 Kg,135.87,-0.64,Bannu,120,8/1/2020
20,Pulse Gram 1 Kg,135.87,-0.64,Quetta,173.69,8/1/2020
20,Pulse Gram 1 Kg,135.87,-0.64,Khuz-dar,140,8/1/2020
21,Potatoes 1 Kg,67.46,8.4,Islam-abad,82.59,8/1/2020
21,Potatoes 1 Kg,67.46,8.4,Rawal-pindi,79.22,8/1/2020
21,Potatoes 1 Kg,67.46,8.4,Gujran-wala,86.36,8/1/2020
21,Potatoes 1 Kg,67.46,8.4,Sialkot,90.21,8/1/2020
21,Potatoes 1 Kg,67.46,8.4,Lahore,71.37,8/1/2020
21,Potatoes 1 Kg,67.46,8.4,Faisal-abad,77.07,8/1/2020
21,Potatoes 1 Kg,67.46,8.4,Sar-godha,71.65,8/1/2020
21,Potatoes 1 Kg,67.46,8.4,Multan,71.27,8/1/2020
21,Potatoes 1 Kg,67.46,8.4,Baha-walpur,66.04,8/1/2020
21,Potatoes 1 Kg,67.46,8.4,Karachi,53.54,8/1/2020
21,Potatoes 1 Kg,67.46,8.4,Hyder-abad,53.74,8/1/2020
21,Potatoes 1 Kg,67.46,8.4,Sukkur,50,8/1/2020
21,Potatoes 1 Kg,67.46,8.4,Larkana,52.37,8/1/2020
21,Potatoes 1 Kg,67.46,8.4,Pesha-war,76.52,8/1/2020
21,Potatoes 1 Kg,67.46,8.4,Bannu,67.75,8/1/2020
21,Potatoes 1 Kg,67.46,8.4,Quetta,56.06,8/1/2020
21,Potatoes 1 Kg,67.46,8.4,Khuz-dar,60,8/1/2020
22,Onions 1 Kg,43.37,10.47,Islam-abad,60.78,8/1/2020
22,Onions 1 Kg,43.37,10.47,Rawal-pindi,53.39,8/1/2020
22,Onions 1 Kg,43.37,10.47,Gujran-wala,47.29,8/1/2020
22,Onions 1 Kg,43.37,10.47,Sialkot,47.29,8/1/2020
22,Onions 1 Kg,43.37,10.47,Lahore,44.84,8/1/2020
22,Onions 1 Kg,43.37,10.47,Faisal-abad,43.9,8/1/2020
