S. No,Description,Average Price,% Change,Cities,Value,Month
68,Nitro. Phosphate 50 Kg,2880.63,,Multan,2842.5,3/1/2019
68,Nitro. Phosphate 50 Kg,2880.63,,Baha-walpur,2800,3/1/2019
68,Nitro. Phosphate 50 Kg,2880.63,,Karachi,,3/1/2019
68,Nitro. Phosphate 50 Kg,2880.63,,Hyder-abad,2962.5,3/1/2019
68,Nitro. Phosphate 50 Kg,2880.63,,Sukkur,2837.5,3/1/2019
68,Nitro. Phosphate 50 Kg,2880.63,,Larkana,2860,3/1/2019
68,Nitro. Phosphate 50 Kg,2880.63,,Pesha-war,2950,3/1/2019
68,Nitro. Phosphate 50 Kg,2880.63,,Bannu,,3/1/2019
68,Nitro. Phosphate 50 Kg,2880.63,,Quetta,,3/1/2019
68,Nitro. Phosphate 50 Kg,2880.63,,Khuz-dar,,3/1/2019
69,DIA Amun. Phosphate 50 Kg,3535.29,,Islam-abad,,3/1/2019
69,DIA Amun. Phosphate 50 Kg,3535.29,,Rawal-pindi,3550,3/1/2019
69,DIA Amun. Phosphate 50 Kg,3535.29,,Gujran-wala,3500,3/1/2019
69,DIA Amun. Phosphate 50 Kg,3535.29,,Sialkot,,3/1/2019
69,DIA Amun. Phosphate 50 Kg,3535.29,,Lahore,3600,3/1/2019
69,DIA Amun. Phosphate 50 Kg,3535.29,,Faisal-abad,3637.5,3/1/2019
69,DIA Amun. Phosphate 50 Kg,3535.29,,Sar-godha,3581.25,3/1/2019
69,DIA Amun. Phosphate 50 Kg,3535.29,,Multan,3525,3/1/2019
69,DIA Amun. Phosphate 50 Kg,3535.29,,Baha-walpur,3500,3/1/2019
69,DIA Amun. Phosphate 50 Kg,3535.29,,Karachi,,3/1/2019
69,DIA Amun. Phosphate 50 Kg,3535.29,,Hyder-abad,3425,3/1/2019
69,DIA Amun. Phosphate 50 Kg,3535.29,,Sukkur,3400,3/1/2019
69,DIA Amun. Phosphate 50 Kg,3535.29,,Larkana,3380,3/1/2019
69,DIA Amun. Phosphate 50 Kg,3535.29,,Pesha-war,3600,3/1/2019
69,DIA Amun. Phosphate 50 Kg,3535.29,,Bannu,3697.5,3/1/2019
69,DIA Amun. Phosphate 50 Kg,3535.29,,Quetta,3562.5,3/1/2019
69,DIA Amun. Phosphate 50 Kg,3535.29,,Khuz-dar,,3/1/2019
70,Nitro. Phosph. & Pot. (Npk) 50 Kg,2912.88,,Islam-abad,,3/1/2019
70,Nitro. Phosph. & Pot. (Npk) 50 Kg,2912.88,,Rawal-pindi,2900,3/1/2019
70,Nitro. Phosph. & Pot. (Npk) 50 Kg,2912.88,,Gujran-wala,,3/1/2019
70,Nitro. Phosph. & Pot. (Npk) 50 Kg,2912.88,,Sialkot,,3/1/2019
70,Nitro. Phosph. & Pot. (Npk) 50 Kg,2912.88,,Lahore,2943.75,3/1/2019
70,Nitro. Phosph. & Pot. (Npk) 50 Kg,2912.88,,Faisal-abad,2900,3/1/2019
70,Nitro. Phosph. & Pot. (Npk) 50 Kg,2912.88,,Sar-godha,2887.5,3/1/2019
70,Nitro. Phosph. & Pot. (Npk) 50 Kg,2912.88,,Multan,2880,3/1/2019
70,Nitro. Phosph. & Pot. (Npk) 50 Kg,2912.88,,Baha-walpur,2800,3/1/2019
70,Nitro. Phosph. & Pot. (Npk) 50 Kg,2912.88,,Karachi,,3/1/2019
70,Nitro. Phosph. & Pot. (Npk) 50 Kg,2912.88,,Hyder-abad,,3/1/2019
70,Nitro. Phosph. & Pot. (Npk) 50 Kg,2912.88,,Sukkur,,3/1/2019
70,Nitro. Phosph. & Pot. (Npk) 50 Kg,2912.88,,Larkana,2780,3/1/2019
70,Nitro. Phosph. & Pot. (Npk) 50 Kg,2912.88,,Pesha-war,3000,3/1/2019
70,Nitro. Phosph. & Pot. (Npk) 50 Kg,2912.88,,Bannu,3062.5,3/1/2019
70,Nitro. Phosph. & Pot. (Npk) 50 Kg,2912.88,,Quetta,2975,3/1/2019
70,Nitro. Phosph. & Pot. (Npk) 50 Kg,2912.88,,Khuz-dar,,3/1/2019
1,Wheat 10 Kg,353.73,-0.4,Islam-abad,362.5,3/1/2019
1,Wheat 10 Kg,353.73,-0.4,Rawal-pindi,362.5,3/1/2019
1,Wheat 10 Kg,353.73,-0.4,Gujran-wala,362.5,3/1/2019
1,Wheat 10 Kg,353.73,-0.4,Sialkot,374,3/1/2019
1,Wheat 10 Kg,353.73,-0.4,Lahore,347.5,3/1/2019
1,Wheat 10 Kg,353.73,-0.4,Faisal-abad,350,3/1/2019
1,Wheat 10 Kg,353.73,-0.4,Sar-godha,325,3/1/2019
1,Wheat 10 Kg,353.73,-0.4,Multan,340,3/1/2019
1,Wheat 10 Kg,353.73,-0.4,Baha-walpur,336.88,3/1/2019
1,Wheat 10 Kg,353.73,-0.4,Karachi,390,3/1/2019
1,Wheat 10 Kg,353.73,-0.4,Hyder-abad,353.75,3/1/2019
1,Wheat 10 Kg,353.73,-0.4,Sukkur,325,3/1/2019
1,Wheat 10 Kg,353.73,-0.4,Larkana,348.75,3/1/2019
1,Wheat 10 Kg,353.73,-0.4,Pesha-war,370,3/1/2019
1,Wheat 10 Kg,353.73,-0.4,Bannu,355,3/1/2019
1,Wheat 10 Kg,353.73,-0.4,Quetta,360,3/1/2019
1,Wheat 10 Kg,353.73,-0.4,Khuz-dar,350,3/1/2019
2,"Wheat Flour, Bag 10 Kg",394.56,-0.17,Islam-abad,393.75,3/1/2019
2,"Wheat Flour, Bag 10 Kg",394.56,-0.17,Rawal-pindi,393.33,3/1/2019
2,"Wheat Flour, Bag 10 Kg",394.56,-0.17,Gujran-wala,380,3/1/2019
2,"Wheat Flour, Bag 10 Kg",394.56,-0.17,Sialkot,390,3/1/2019
2,"Wheat Flour, Bag 10 Kg",394.56,-0.17,Lahore,392.5,3/1/2019
2,"Wheat Flour, Bag 10 Kg",394.56,-0.17,Faisal-abad,395,3/1/2019
2,"Wheat Flour, Bag 10 Kg",394.56,-0.17,Sar-godha,365,3/1/2019
2,"Wheat Flour, Bag 10 Kg",394.56,-0.17,Multan,379.58,3/1/2019
2,"Wheat Flour, Bag 10 Kg",394.56,-0.17,Baha-walpur,390,3/1/2019
2,"Wheat Flour, Bag 10 Kg",394.56,-0.17,Karachi,449.95,3/1/2019
2,"Wheat Flour, Bag 10 Kg",394.56,-0.17,Hyder-abad,417.5,3/1/2019
2,"Wheat Flour, Bag 10 Kg",394.56,-0.17,Sukkur,383.75,3/1/2019
2,"Wheat Flour, Bag 10 Kg",394.56,-0.17,Larkana,383.75,3/1/2019
2,"Wheat Flour, Bag 10 Kg",394.56,-0.17,Pesha-war,390.83,3/1/2019
2,"Wheat Flour, Bag 10 Kg",394.56,-0.17,Bannu,396.25,3/1/2019
2,"Wheat Flour, Bag 10 Kg",394.56,-0.17,Quetta,420,3/1/2019
2,"Wheat Flour, Bag 10 Kg",394.56,-0.17,Khuz-dar,386.25,3/1/2019
3,"Rice Basmati Broken, (AQ) 1 Kg",78.27,0.17,Islam-abad,96.88,3/1/2019
3,"Rice Basmati Broken, (AQ) 1 Kg",78.27,0.17,Rawal-pindi,89.38,3/1/2019
3,"Rice Basmati Broken, (AQ) 1 Kg",78.27,0.17,Gujran-wala,70,3/1/2019
3,"Rice Basmati Broken, (AQ) 1 Kg",78.27,0.17,Sialkot,70,3/1/2019
3,"Rice Basmati Broken, (AQ) 1 Kg",78.27,0.17,Lahore,74.82,3/1/2019
3,"Rice Basmati Broken, (AQ) 1 Kg",78.27,0.17,Faisal-abad,85,3/1/2019
3,"Rice Basmati Broken, (AQ) 1 Kg",78.27,0.17,Sar-godha,65,3/1/2019
3,"Rice Basmati Broken, (AQ) 1 Kg",78.27,0.17,Multan,87.5,3/1/2019
3,"Rice Basmati Broken, (AQ) 1 Kg",78.27,0.17,Baha-walpur,60,3/1/2019
3,"Rice Basmati Broken, (AQ) 1 Kg",78.27,0.17,Karachi,85.68,3/1/2019
3,"Rice Basmati Broken, (AQ) 1 Kg",78.27,0.17,Hyder-abad,85,3/1/2019
3,"Rice Basmati Broken, (AQ) 1 Kg",78.27,0.17,Sukkur,65,3/1/2019
3,"Rice Basmati Broken, (AQ) 1 Kg",78.27,0.17,Larkana,83.13,3/1/2019
3,"Rice Basmati Broken, (AQ) 1 Kg",78.27,0.17,Pesha-war,84.38,3/1/2019
3,"Rice Basmati Broken, (AQ) 1 Kg",78.27,0.17,Bannu,53.75,3/1/2019
3,"Rice Basmati Broken, (AQ) 1 Kg",78.27,0.17,Quetta,95,3/1/2019
3,"Rice Basmati Broken, (AQ) 1 Kg",78.27,0.17,Khuz-dar,80,3/1/2019
4,Rice Irri-6 (Punjab/Sindh) 1 Kg,57.66,2.05,Islam-abad,66.25,3/1/2019
4,Rice Irri-6 (Punjab/Sindh) 1 Kg,57.66,2.05,Rawal-pindi,65,3/1/2019
4,Rice Irri-6 (Punjab/Sindh) 1 Kg,57.66,2.05,Gujran-wala,60,3/1/2019
4,Rice Irri-6 (Punjab/Sindh) 1 Kg,57.66,2.05,Sialkot,47.5,3/1/2019
4,Rice Irri-6 (Punjab/Sindh) 1 Kg,57.66,2.05,Lahore,57,3/1/2019
4,Rice Irri-6 (Punjab/Sindh) 1 Kg,57.66,2.05,Faisal-abad,61.25,3/1/2019
4,Rice Irri-6 (Punjab/Sindh) 1 Kg,57.66,2.05,Sar-godha,70,3/1/2019
4,Rice Irri-6 (Punjab/Sindh) 1 Kg,57.66,2.05,Multan,50,3/1/2019
4,Rice Irri-6 (Punjab/Sindh) 1 Kg,57.66,2.05,Baha-walpur,47.5,3/1/2019
4,Rice Irri-6 (Punjab/Sindh) 1 Kg,57.66,2.05,Karachi,59.29,3/1/2019
4,Rice Irri-6 (Punjab/Sindh) 1 Kg,57.66,2.05,Hyder-abad,51,3/1/2019
4,Rice Irri-6 (Punjab/Sindh) 1 Kg,57.66,2.05,Sukkur,55,3/1/2019
4,Rice Irri-6 (Punjab/Sindh) 1 Kg,57.66,2.05,Larkana,42.06,3/1/2019
4,Rice Irri-6 (Punjab/Sindh) 1 Kg,57.66,2.05,Pesha-war,57.09,3/1/2019
4,Rice Irri-6 (Punjab/Sindh) 1 Kg,57.66,2.05,Bannu,62.5,3/1/2019
4,Rice Irri-6 (Punjab/Sindh) 1 Kg,57.66,2.05,Quetta,75,3/1/2019
4,Rice Irri-6 (Punjab/Sindh) 1 Kg,57.66,2.05,Khuz-dar,53.75,3/1/2019
5,"Bread Plain, Medium Size Each",43.73,0.32,Islam-abad,45,3/1/2019
5,"Bread Plain, Medium Size Each",43.73,0.32,Rawal-pindi,45,3/1/2019
5,"Bread Plain, Medium Size Each",43.73,0.32,Gujran-wala,45,3/1/2019
5,"Bread Plain, Medium Size Each",43.73,0.32,Sialkot,40,3/1/2019
5,"Bread Plain, Medium Size Each",43.73,0.32,Lahore,44.29,3/1/2019
5,"Bread Plain, Medium Size Each",43.73,0.32,Faisal-abad,45,3/1/2019
5,"Bread Plain, Medium Size Each",43.73,0.32,Sar-godha,45,3/1/2019
5,"Bread Plain, Medium Size Each",43.73,0.32,Multan,45,3/1/2019
5,"Bread Plain, Medium Size Each",43.73,0.32,Baha-walpur,45,3/1/2019
5,"Bread Plain, Medium Size Each",43.73,0.32,Karachi,45.19,3/1/2019
5,"Bread Plain, Medium Size Each",43.73,0.32,Hyder-abad,44,3/1/2019
5,"Bread Plain, Medium Size Each",43.73,0.32,Sukkur,50,3/1/2019
5,"Bread Plain, Medium Size Each",43.73,0.32,Larkana,45,3/1/2019
5,"Bread Plain, Medium Size Each",43.73,0.32,Pesha-war,45,3/1/2019
5,"Bread Plain, Medium Size Each",43.73,0.32,Bannu,35,3/1/2019
5,"Bread Plain, Medium Size Each",43.73,0.32,Quetta,40,3/1/2019
5,"Bread Plain, Medium Size Each",43.73,0.32,Khuz-dar,40,3/1/2019
6,"Beef With Bone, (AQ) 1 Kg",402.11,0.49,Islam-abad,481.25,3/1/2019
6,"Beef With Bone, (AQ) 1 Kg",402.11,0.49,Rawal-pindi,451.77,3/1/2019
6,"Beef With Bone, (AQ) 1 Kg",402.11,0.49,Gujran-wala,375,3/1/2019
6,"Beef With Bone, (AQ) 1 Kg",402.11,0.49,Sialkot,450,3/1/2019
6,"Beef With Bone, (AQ) 1 Kg",402.11,0.49,Lahore,389.2,3/1/2019
6,"Beef With Bone, (AQ) 1 Kg",402.11,0.49,Faisal-abad,375,3/1/2019
6,"Beef With Bone, (AQ) 1 Kg",402.11,0.49,Sar-godha,400,3/1/2019
6,"Beef With Bone, (AQ) 1 Kg",402.11,0.49,Multan,390,3/1/2019
6,"Beef With Bone, (AQ) 1 Kg",402.11,0.49,Baha-walpur,365,3/1/2019
6,"Beef With Bone, (AQ) 1 Kg",402.11,0.49,Karachi,468.65,3/1/2019
6,"Beef With Bone, (AQ) 1 Kg",402.11,0.49,Hyder-abad,390,3/1/2019
6,"Beef With Bone, (AQ) 1 Kg",402.11,0.49,Sukkur,400,3/1/2019
6,"Beef With Bone, (AQ) 1 Kg",402.11,0.49,Larkana,397.5,3/1/2019
6,"Beef With Bone, (AQ) 1 Kg",402.11,0.49,Pesha-war,372.5,3/1/2019
6,"Beef With Bone, (AQ) 1 Kg",402.11,0.49,Bannu,350,3/1/2019
6,"Beef With Bone, (AQ) 1 Kg",402.11,0.49,Quetta,380,3/1/2019
6,"Beef With Bone, (AQ) 1 Kg",402.11,0.49,Khuz-dar,400,3/1/2019
7,"Mutton, Average Quality 1 Kg",821.24,0.24,Islam-abad,954.54,3/1/2019
7,"Mutton, Average Quality 1 Kg",821.24,0.24,Rawal-pindi,945.52,3/1/2019
7,"Mutton, Average Quality 1 Kg",821.24,0.24,Gujran-wala,800,3/1/2019
7,"Mutton, Average Quality 1 Kg",821.24,0.24,Sialkot,900,3/1/2019
7,"Mutton, Average Quality 1 Kg",821.24,0.24,Lahore,869.64,3/1/2019
7,"Mutton, Average Quality 1 Kg",821.24,0.24,Faisal-abad,850,3/1/2019
7,"Mutton, Average Quality 1 Kg",821.24,0.24,Sar-godha,875,3/1/2019
7,"Mutton, Average Quality 1 Kg",821.24,0.24,Multan,829.17,3/1/2019
7,"Mutton, Average Quality 1 Kg",821.24,0.24,Baha-walpur,725,3/1/2019
7,"Mutton, Average Quality 1 Kg",821.24,0.24,Karachi,887.26,3/1/2019
7,"Mutton, Average Quality 1 Kg",821.24,0.24,Hyder-abad,800,3/1/2019
7,"Mutton, Average Quality 1 Kg",821.24,0.24,Sukkur,750,3/1/2019
7,"Mutton, Average Quality 1 Kg",821.24,0.24,Larkana,825,3/1/2019
7,"Mutton, Average Quality 1 Kg",821.24,0.24,Pesha-war,825,3/1/2019
7,"Mutton, Average Quality 1 Kg",821.24,0.24,Bannu,600,3/1/2019
7,"Mutton, Average Quality 1 Kg",821.24,0.24,Quetta,775,3/1/2019
7,"Mutton, Average Quality 1 Kg",821.24,0.24,Khuz-dar,750,3/1/2019
8,"Chicken Farm, Broiler, Live 1 Kg",178.53,17.66,Islam-abad,170.27,3/1/2019
8,"Chicken Farm, Broiler, Live 1 Kg",178.53,17.66,Rawal-pindi,159.38,3/1/2019
8,"Chicken Farm, Broiler, Live 1 Kg",178.53,17.66,Gujran-wala,153,3/1/2019
8,"Chicken Farm, Broiler, Live 1 Kg",178.53,17.66,Sialkot,159,3/1/2019
8,"Chicken Farm, Broiler, Live 1 Kg",178.53,17.66,Lahore,159.75,3/1/2019
8,"Chicken Farm, Broiler, Live 1 Kg",178.53,17.66,Faisal-abad,162,3/1/2019
8,"Chicken Farm, Broiler, Live 1 Kg",178.53,17.66,Sar-godha,161.88,3/1/2019
8,"Chicken Farm, Broiler, Live 1 Kg",178.53,17.66,Multan,185.71,3/1/2019
8,"Chicken Farm, Broiler, Live 1 Kg",178.53,17.66,Baha-walpur,173.5,3/1/2019
8,"Chicken Farm, Broiler, Live 1 Kg",178.53,17.66,Karachi,204.78,3/1/2019
8,"Chicken Farm, Broiler, Live 1 Kg",178.53,17.66,Hyder-abad,193.44,3/1/2019
8,"Chicken Farm, Broiler, Live 1 Kg",178.53,17.66,Sukkur,195,3/1/2019
8,"Chicken Farm, Broiler, Live 1 Kg",178.53,17.66,Larkana,193.75,3/1/2019
8,"Chicken Farm, Broiler, Live 1 Kg",178.53,17.66,Pesha-war,171.25,3/1/2019
8,"Chicken Farm, Broiler, Live 1 Kg",178.53,17.66,Bannu,166.75,3/1/2019
8,"Chicken Farm, Broiler, Live 1 Kg",178.53,17.66,Quetta,200,3/1/2019
8,"Chicken Farm, Broiler, Live 1 Kg",178.53,17.66,Khuz-dar,225.63,3/1/2019
9,"Milk, Fresh, Unboiled 1 Ltr",87.89,0.93,Islam-abad,102.5,3/1/2019
9,"Milk, Fresh, Unboiled 1 Ltr",87.89,0.93,Rawal-pindi,100.83,3/1/2019
9,"Milk, Fresh, Unboiled 1 Ltr",87.89,0.93,Gujran-wala,90,3/1/2019
9,"Milk, Fresh, Unboiled 1 Ltr",87.89,0.93,Sialkot,80,3/1/2019
9,"Milk, Fresh, Unboiled 1 Ltr",87.89,0.93,Lahore,78,3/1/2019
9,"Milk, Fresh, Unboiled 1 Ltr",87.89,0.93,Faisal-abad,90,3/1/2019
9,"Milk, Fresh, Unboiled 1 Ltr",87.89,0.93,Sar-godha,70,3/1/2019
9,"Milk, Fresh, Unboiled 1 Ltr",87.89,0.93,Multan,83.33,3/1/2019
9,"Milk, Fresh, Unboiled 1 Ltr",87.89,0.93,Baha-walpur,67.5,3/1/2019
9,"Milk, Fresh, Unboiled 1 Ltr",87.89,0.93,Karachi,94.19,3/1/2019
9,"Milk, Fresh, Unboiled 1 Ltr",87.89,0.93,Hyder-abad,94,3/1/2019
9,"Milk, Fresh, Unboiled 1 Ltr",87.89,0.93,Sukkur,90,3/1/2019
9,"Milk, Fresh, Unboiled 1 Ltr",87.89,0.93,Larkana,95,3/1/2019
9,"Milk, Fresh, Unboiled 1 Ltr",87.89,0.93,Pesha-war,95,3/1/2019
9,"Milk, Fresh, Unboiled 1 Ltr",87.89,0.93,Bannu,85,3/1/2019
9,"Milk, Fresh, Unboiled 1 Ltr",87.89,0.93,Quetta,98.75,3/1/2019
9,"Milk, Fresh, Unboiled 1 Ltr",87.89,0.93,Khuz-dar,80,3/1/2019
10,Curd (Dahi) 1 Kg,103.17,0.21,Islam-abad,116.25,3/1/2019
10,Curd (Dahi) 1 Kg,103.17,0.21,Rawal-pindi,112.92,3/1/2019
10,Curd (Dahi) 1 Kg,103.17,0.21,Gujran-wala,100,3/1/2019
10,Curd (Dahi) 1 Kg,103.17,0.21,Sialkot,90,3/1/2019
10,Curd (Dahi) 1 Kg,103.17,0.21,Lahore,92.5,3/1/2019
10,Curd (Dahi) 1 Kg,103.17,0.21,Faisal-abad,97.5,3/1/2019
10,Curd (Dahi) 1 Kg,103.17,0.21,Sar-godha,90,3/1/2019
10,Curd (Dahi) 1 Kg,103.17,0.21,Multan,97.5,3/1/2019
10,Curd (Dahi) 1 Kg,103.17,0.21,Baha-walpur,80,3/1/2019
10,Curd (Dahi) 1 Kg,103.17,0.21,Karachi,141.73,3/1/2019
10,Curd (Dahi) 1 Kg,103.17,0.21,Hyder-abad,135,3/1/2019
10,Curd (Dahi) 1 Kg,103.17,0.21,Sukkur,100,3/1/2019
10,Curd (Dahi) 1 Kg,103.17,0.21,Larkana,98.75,3/1/2019
10,Curd (Dahi) 1 Kg,103.17,0.21,Pesha-war,106.67,3/1/2019
10,Curd (Dahi) 1 Kg,103.17,0.21,Bannu,95,3/1/2019
10,Curd (Dahi) 1 Kg,103.17,0.21,Quetta,110,3/1/2019
10,Curd (Dahi) 1 Kg,103.17,0.21,Khuz-dar,90,3/1/2019
11,"Powdered Milk, Nido, Polybag 400 gm",406.29,0.08,Islam-abad,410.26,3/1/2019
11,"Powdered Milk, Nido, Polybag 400 gm",406.29,0.08,Rawal-pindi,410.26,3/1/2019
11,"Powdered Milk, Nido, Polybag 400 gm",406.29,0.08,Gujran-wala,410.26,3/1/2019
11,"Powdered Milk, Nido, Polybag 400 gm",406.29,0.08,Sialkot,410.26,3/1/2019
11,"Powdered Milk, Nido, Polybag 400 gm",406.29,0.08,Lahore,410,3/1/2019
11,"Powdered Milk, Nido, Polybag 400 gm",406.29,0.08,Faisal-abad,405,3/1/2019
11,"Powdered Milk, Nido, Polybag 400 gm",406.29,0.08,Sar-godha,413.13,3/1/2019
11,"Powdered Milk, Nido, Polybag 400 gm",406.29,0.08,Multan,410.25,3/1/2019
11,"Powdered Milk, Nido, Polybag 400 gm",406.29,0.08,Baha-walpur,410,3/1/2019
11,"Powdered Milk, Nido, Polybag 400 gm",406.29,0.08,Karachi,400,3/1/2019
11,"Powdered Milk, Nido, Polybag 400 gm",406.29,0.08,Hyder-abad,400,3/1/2019
11,"Powdered Milk, Nido, Polybag 400 gm",406.29,0.08,Sukkur,389.74,3/1/2019
11,"Powdered Milk, Nido, Polybag 400 gm",406.29,0.08,Larkana,425,3/1/2019
11,"Powdered Milk, Nido, Polybag 400 gm",406.29,0.08,Pesha-war,392.5,3/1/2019
11,"Powdered Milk, Nido, Polybag 400 gm",406.29,0.08,Bannu,410.25,3/1/2019
11,"Powdered Milk, Nido, Polybag 400 gm",406.29,0.08,Quetta,400,3/1/2019
11,"Powdered Milk, Nido, Polybag 400 gm",406.29,0.08,Khuz-dar,400,3/1/2019
12,"Eggs Hen, Farm Dozen",101.11,-9.46,Islam-abad,98.75,3/1/2019
12,"Eggs Hen, Farm Dozen",101.11,-9.46,Rawal-pindi,91.79,3/1/2019
12,"Eggs Hen, Farm Dozen",101.11,-9.46,Gujran-wala,93.13,3/1/2019
12,"Eggs Hen, Farm Dozen",101.11,-9.46,Sialkot,98.13,3/1/2019
12,"Eggs Hen, Farm Dozen",101.11,-9.46,Lahore,91.75,3/1/2019
12,"Eggs Hen, Farm Dozen",101.11,-9.46,Faisal-abad,95.63,3/1/2019
12,"Eggs Hen, Farm Dozen",101.11,-9.46,Sar-godha,91.25,3/1/2019
12,"Eggs Hen, Farm Dozen",101.11,-9.46,Multan,91.46,3/1/2019
12,"Eggs Hen, Farm Dozen",101.11,-9.46,Baha-walpur,88.5,3/1/2019
12,"Eggs Hen, Farm Dozen",101.11,-9.46,Karachi,101.36,3/1/2019
12,"Eggs Hen, Farm Dozen",101.11,-9.46,Hyder-abad,98.13,3/1/2019
12,"Eggs Hen, Farm Dozen",101.11,-9.46,Sukkur,103.75,3/1/2019
12,"Eggs Hen, Farm Dozen",101.11,-9.46,Larkana,104.38,3/1/2019
12,"Eggs Hen, Farm Dozen",101.11,-9.46,Pesha-war,104.58,3/1/2019
12,"Eggs Hen, Farm Dozen",101.11,-9.46,Bannu,113.75,3/1/2019
12,"Eggs Hen, Farm Dozen",101.11,-9.46,Quetta,131.25,3/1/2019
12,"Eggs Hen, Farm Dozen",101.11,-9.46,Khuz-dar,121.25,3/1/2019
13,"Mustard Oil, Average Quality 1 Kg",192.7,0.69,Islam-abad,246.25,3/1/2019
13,"Mustard Oil, Average Quality 1 Kg",192.7,0.69,Rawal-pindi,241.67,3/1/2019
13,"Mustard Oil, Average Quality 1 Kg",192.7,0.69,Gujran-wala,170,3/1/2019
13,"Mustard Oil, Average Quality 1 Kg",192.7,0.69,Sialkot,160,3/1/2019
13,"Mustard Oil, Average Quality 1 Kg",192.7,0.69,Lahore,187.86,3/1/2019
13,"Mustard Oil, Average Quality 1 Kg",192.7,0.69,Faisal-abad,220,3/1/2019
13,"Mustard Oil, Average Quality 1 Kg",192.7,0.69,Sar-godha,190,3/1/2019
13,"Mustard Oil, Average Quality 1 Kg",192.7,0.69,Multan,184.17,3/1/2019
13,"Mustard Oil, Average Quality 1 Kg",192.7,0.69,Baha-walpur,170,3/1/2019
13,"Mustard Oil, Average Quality 1 Kg",192.7,0.69,Karachi,184.23,3/1/2019
13,"Mustard Oil, Average Quality 1 Kg",192.7,0.69,Hyder-abad,160,3/1/2019
13,"Mustard Oil, Average Quality 1 Kg",192.7,0.69,Sukkur,150,3/1/2019
13,"Mustard Oil, Average Quality 1 Kg",192.7,0.69,Larkana,202.5,3/1/2019
13,"Mustard Oil, Average Quality 1 Kg",192.7,0.69,Pesha-war,231.67,3/1/2019
13,"Mustard Oil, Average Quality 1 Kg",192.7,0.69,Bannu,182.5,3/1/2019
13,"Mustard Oil, Average Quality 1 Kg",192.7,0.69,Quetta,195,3/1/2019
13,"Mustard Oil, Average Quality 1 Kg",192.7,0.69,Khuz-dar,200,3/1/2019
14,"Cooking Oil, Tin, (SN) 2.5 Ltr",515.54,0.53,Islam-abad,532.5,3/1/2019
14,"Cooking Oil, Tin, (SN) 2.5 Ltr",515.54,0.53,Rawal-pindi,532.5,3/1/2019
14,"Cooking Oil, Tin, (SN) 2.5 Ltr",515.54,0.53,Gujran-wala,520,3/1/2019
14,"Cooking Oil, Tin, (SN) 2.5 Ltr",515.54,0.53,Sialkot,520,3/1/2019
14,"Cooking Oil, Tin, (SN) 2.5 Ltr",515.54,0.53,Lahore,520,3/1/2019
14,"Cooking Oil, Tin, (SN) 2.5 Ltr",515.54,0.53,Faisal-abad,520,3/1/2019
14,"Cooking Oil, Tin, (SN) 2.5 Ltr",515.54,0.53,Sar-godha,520,3/1/2019
14,"Cooking Oil, Tin, (SN) 2.5 Ltr",515.54,0.53,Multan,526.25,3/1/2019
14,"Cooking Oil, Tin, (SN) 2.5 Ltr",515.54,0.53,Baha-walpur,532.5,3/1/2019
14,"Cooking Oil, Tin, (SN) 2.5 Ltr",515.54,0.53,Karachi,510,3/1/2019
14,"Cooking Oil, Tin, (SN) 2.5 Ltr",515.54,0.53,Hyder-abad,510,3/1/2019
14,"Cooking Oil, Tin, (SN) 2.5 Ltr",515.54,0.53,Sukkur,510,3/1/2019
14,"Cooking Oil, Tin, (SN) 2.5 Ltr",515.54,0.53,Larkana,502.5,3/1/2019
14,"Cooking Oil, Tin, (SN) 2.5 Ltr",515.54,0.53,Pesha-war,513,3/1/2019
14,"Cooking Oil, Tin, (SN) 2.5 Ltr",515.54,0.53,Bannu,515,3/1/2019
14,"Cooking Oil, Tin, (SN) 2.5 Ltr",515.54,0.53,Quetta,520,3/1/2019
14,"Cooking Oil, Tin, (SN) 2.5 Ltr",515.54,0.53,Khuz-dar,460,3/1/2019
15,"Vegetable Ghee, Tin, (SN) 2.5 Kg",493.24,0.48,Islam-abad,505,3/1/2019
15,"Vegetable Ghee, Tin, (SN) 2.5 Kg",493.24,0.48,Rawal-pindi,505,3/1/2019
15,"Vegetable Ghee, Tin, (SN) 2.5 Kg",493.24,0.48,Gujran-wala,495,3/1/2019
15,"Vegetable Ghee, Tin, (SN) 2.5 Kg",493.24,0.48,Sialkot,495,3/1/2019
15,"Vegetable Ghee, Tin, (SN) 2.5 Kg",493.24,0.48,Lahore,495,3/1/2019
15,"Vegetable Ghee, Tin, (SN) 2.5 Kg",493.24,0.48,Faisal-abad,495,3/1/2019
15,"Vegetable Ghee, Tin, (SN) 2.5 Kg",493.24,0.48,Sar-godha,495,3/1/2019
15,"Vegetable Ghee, Tin, (SN) 2.5 Kg",493.24,0.48,Multan,500,3/1/2019
15,"Vegetable Ghee, Tin, (SN) 2.5 Kg",493.24,0.48,Baha-walpur,505,3/1/2019
15,"Vegetable Ghee, Tin, (SN) 2.5 Kg",493.24,0.48,Karachi,490,3/1/2019
15,"Vegetable Ghee, Tin, (SN) 2.5 Kg",493.24,0.48,Hyder-abad,490,3/1/2019
15,"Vegetable Ghee, Tin, (SN) 2.5 Kg",493.24,0.48,Sukkur,490,3/1/2019
15,"Vegetable Ghee, Tin, (SN) 2.5 Kg",493.24,0.48,Larkana,492.5,3/1/2019
